Cust_ID,Name,Age,Gender,Location,Marital_Status,Education,Occupation,MOB,Income,Dependents,Digital_ind,Email,Phone,Address
8443,Customer 8443,33,Other,Thiruvananthapuram,Separated,Doctorate Degree,Plumber,125,3449601,1,1,Customer 8443@gmail.com,+91 0140563751,
8444,Customer 8444,29,Female,Hyderabad,Unmarried,Masters Degree,Financial Planner,69,1450660,1,0,Customer 8444@gmail.com,+91 2415170017,
8445,Customer 8445,30,Other,Nagpur,Married,Bachelors Degree,Data Analyst,180,3350993,1,0,Customer 8445@gmail.com,+91 6287205011,
8446,Customer 8446,42,Other,Panaji,Separated,Professional Degree,Financial Planner,77,3855604,2,0,Customer 8446@gmail.com,+91 0028744431,
8447,Customer 8447,36,Other,Vadodara,Married,Vocational Training or Trade Certification,IT Consultant,124,1288753,4,0,Customer 8447@gmail.com,+91 2552090418,
8448,Customer 8448,29,Male,Bhopal,Unmarried,Vocational Training or Trade Certification,Fitness Trainer,4,4059362,2,0,Customer 8448@gmail.com,+91 8432123529,
8449,Customer 8449,56,Female,Jabalpur,Unmarried,High School Diploma,Civil Engineer,25,3455833,3,0,Customer 8449@gmail.com,+91 0457630573,
8450,Customer 8450,42,Other,Srinagar,Unmarried,Doctorate Degree,IT Consultant,117,3293985,3,0,Customer 8450@gmail.com,+91 1225149980,
8451,Customer 8451,32,Other,Chandigarh,Married,Doctorate Degree,Sales Executive,111,479116,4,1,Customer 8451@gmail.com,+91 2783972641,
8452,Customer 8452,70,Male,Kochi,Unmarried,Vocational Training or Trade Certification,Writer,49,2978993,2,0,Customer 8452@gmail.com,+91 7699963508,
8453,Customer 8453,67,Female,Jaipur,Separated,Professional Degree,IT Consultant,170,1070506,2,0,Customer 8453@gmail.com,+91 9314715175,
8454,Customer 8454,68,Female,Ludhiana,Unmarried,Masters Degree,Human Resources Manager,165,1557011,0,0,Customer 8454@gmail.com,+91 1665476831,
8455,Customer 8455,31,Male,Kochi,Unmarried,Vocational Training or Trade Certification,Software Engineer,111,3957250,4,1,Customer 8455@gmail.com,+91 9235649564,
8456,Customer 8456,68,Male,Nashik,Separated,Masters Degree,Tour Guide,213,4457421,1,0,Customer 8456@gmail.com,+91 3120756996,
8457,Customer 8457,53,Female,Nagpur,Unmarried,Vocational Training or Trade Certification,Graphic Designer,221,1469209,2,0,Customer 8457@gmail.com,+91 0220561671,
8458,Customer 8458,28,Male,Shillong,Divorced,Masters Degree,Security Guard,13,4226078,0,1,Customer 8458@gmail.com,+91 6422459837,
8459,Customer 8459,67,Male,Ludhiana,Separated,Masters Degree,Doctor,12,331200,2,1,Customer 8459@gmail.com,+91 7844619560,
8460,Customer 8460,60,Other,Allahabad,Married,Vocational Training or Trade Certification,Teacher,14,4795016,0,0,Customer 8460@gmail.com,+91 5636548022,
8461,Customer 8461,47,Other,Lucknow,Separated,High School Diploma,Architect,191,3488748,2,1,Customer 8461@gmail.com,+91 4746162826,
8462,Customer 8462,31,Male,Jabalpur,Unmarried,Bachelors Degree,Real Estate Agent,30,4307078,0,1,Customer 8462@gmail.com,+91 3012596467,
8463,Customer 8463,48,Other,Rajkot,Divorced,Professional Degree,Electrician,132,1499115,3,1,Customer 8463@gmail.com,+91 5958040386,
8464,Customer 8464,54,Male,Panaji,Widower,High School Diploma,Sports Coach,165,1189960,4,1,Customer 8464@gmail.com,+91 3597730215,
8465,Customer 8465,56,Male,Nashik,Divorced,Professional Degree,Farmer,151,1938878,4,0,Customer 8465@gmail.com,+91 1334741692,
8466,Customer 8466,44,Male,Jodhpur,Separated,High School Diploma,Security Guard,124,2098268,2,1,Customer 8466@gmail.com,+91 3543950514,
8467,Customer 8467,60,Other,Ghaziabad,Unmarried,Masters Degree,Doctor,75,3297719,4,0,Customer 8467@gmail.com,+91 2239778867,
8468,Customer 8468,44,Other,Shillong,Widower,Masters Degree,Fashion Designer,76,2408044,4,1,Customer 8468@gmail.com,+91 0610356105,
8469,Customer 8469,61,Female,Thiruvananthapuram,Unmarried,Masters Degree,Data Analyst,29,2570036,2,0,Customer 8469@gmail.com,+91 7511452356,
8470,Customer 8470,30,Other,Indore,Divorced,Professional Degree,Farmer,13,2307540,3,0,Customer 8470@gmail.com,+91 5087008920,
8471,Customer 8471,38,Other,Pune,Unmarried,Bachelors Degree,Security Guard,120,386200,1,1,Customer 8471@gmail.com,+91 6493885036,
8472,Customer 8472,54,Female,Dehradun,Married,Doctorate Degree,Writer,88,1996763,2,1,Customer 8472@gmail.com,+91 4215922303,
8473,Customer 8473,28,Other,Kochi,Unmarried,High School Diploma,Banker,74,4687751,4,1,Customer 8473@gmail.com,+91 5762642565,
8474,Customer 8474,65,Female,Mysore,Widower,Doctorate Degree,Artist,60,4477666,2,1,Customer 8474@gmail.com,+91 7700646504,
8475,Customer 8475,70,Male,Surat,Unmarried,Vocational Training or Trade Certification,Consultant,54,675099,2,0,Customer 8475@gmail.com,+91 8004210662,
8476,Customer 8476,61,Female,Hyderabad,Unmarried,Bachelors Degree,Banker,188,3066039,2,0,Customer 8476@gmail.com,+91 1506120124,
8477,Customer 8477,45,Female,Surat,Separated,Professional Degree,Graphic Designer,179,1430779,2,0,Customer 8477@gmail.com,+91 9363709072,
8478,Customer 8478,48,Female,Jabalpur,Widower,Vocational Training or Trade Certification,Photographer,120,814709,4,1,Customer 8478@gmail.com,+91 2815691238,
8479,Customer 8479,56,Male,Jaipur,Married,High School Diploma,Electrician,187,995818,0,1,Customer 8479@gmail.com,+91 0285803738,
8480,Customer 8480,45,Male,Kanpur,Divorced,Professional Degree,Driver,41,4274909,4,1,Customer 8480@gmail.com,+91 1480041020,
8481,Customer 8481,66,Female,Faridabad,Unmarried,Bachelors Degree,Electrician,236,3401798,2,1,Customer 8481@gmail.com,+91 8312507907,
8482,Customer 8482,50,Other,Nagpur,Unmarried,Vocational Training or Trade Certification,Fashion Designer,20,1068082,3,0,Customer 8482@gmail.com,+91 7516645319,
8483,Customer 8483,66,Female,Kolkata,Married,Vocational Training or Trade Certification,Financial Analyst,56,3022692,1,0,Customer 8483@gmail.com,+91 2053501564,
8484,Customer 8484,31,Female,Ghaziabad,Divorced,High School Diploma,Event Planner,117,2812549,1,0,Customer 8484@gmail.com,+91 6815275832,
8485,Customer 8485,58,Male,Nashik,Separated,Masters Degree,Insurance Agent,70,63325,2,1,Customer 8485@gmail.com,+91 7117915823,
8486,Customer 8486,60,Female,Raipur,Divorced,High School Diploma,Delivery Person,103,3910794,2,0,Customer 8486@gmail.com,+91 4633485586,
8487,Customer 8487,28,Other,Shillong,Unmarried,Masters Degree,Security Guard,108,1748006,1,0,Customer 8487@gmail.com,+91 9065448432,
8488,Customer 8488,55,Other,Kanpur,Separated,Vocational Training or Trade Certification,Architect,209,4210804,2,1,Customer 8488@gmail.com,+91 9995472585,
8489,Customer 8489,34,Other,Ranchi,Separated,Doctorate Degree,Financial Planner,6,2658233,2,1,Customer 8489@gmail.com,+91 3190219867,
8490,Customer 8490,70,Male,Jaipur,Divorced,Professional Degree,Artist,107,230506,1,1,Customer 8490@gmail.com,+91 1353533503,
8491,Customer 8491,58,Female,Delhi,Separated,Masters Degree,Event Planner,216,2022494,4,0,Customer 8491@gmail.com,+91 3072429349,
8492,Customer 8492,61,Other,Jabalpur,Widower,Bachelors Degree,Farmer,14,805918,0,0,Customer 8492@gmail.com,+91 3042492296,
8493,Customer 8493,56,Female,Raipur,Unmarried,Professional Degree,Accountant,176,2261842,2,0,Customer 8493@gmail.com,+91 4082489184,
8494,Customer 8494,39,Male,Amritsar,Widower,Bachelors Degree,Electrician,177,2488941,4,1,Customer 8494@gmail.com,+91 9922894521,
8495,Customer 8495,62,Female,Lucknow,Widower,Bachelors Degree,Software Engineer,9,1818741,0,1,Customer 8495@gmail.com,+91 7628913680,
8496,Customer 8496,41,Male,Bhubaneswar,Unmarried,Professional Degree,Architect,208,4535527,0,0,Customer 8496@gmail.com,+91 0363043046,
8497,Customer 8497,51,Male,Vadodara,Divorced,Masters Degree,Sales Executive,194,1624924,1,1,Customer 8497@gmail.com,+91 7101964024,
8498,Customer 8498,66,Male,Aurangabad,Widower,Doctorate Degree,Mechanical Engineer,82,3964385,0,0,Customer 8498@gmail.com,+91 6543012448,
8499,Customer 8499,60,Female,Surat,Separated,Bachelors Degree,Software Engineer,240,2880330,0,0,Customer 8499@gmail.com,+91 7109486988,
8500,Customer 8500,56,Male,Kolkata,Widower,Vocational Training or Trade Certification,Doctor,171,1510261,0,1,Customer 8500@gmail.com,+91 2608687266,
8501,Customer 8501,56,Female,Ahmedabad,Divorced,Bachelors Degree,Sales Executive,143,1664059,4,0,Customer 8501@gmail.com,+91 0673859640,
8502,Customer 8502,51,Male,Jabalpur,Married,Masters Degree,Nurse,224,3239645,2,1,Customer 8502@gmail.com,+91 4227740243,
8503,Customer 8503,39,Female,Nashik,Divorced,Doctorate Degree,Mechanical Engineer,32,4880030,0,0,Customer 8503@gmail.com,+91 2368286152,
8504,Customer 8504,53,Female,Delhi,Widower,High School Diploma,Architect,229,4689960,2,1,Customer 8504@gmail.com,+91 0584803833,
8505,Customer 8505,59,Female,Surat,Married,Professional Degree,Teacher,77,650604,2,1,Customer 8505@gmail.com,+91 4515879316,
8506,Customer 8506,66,Male,Kochi,Widower,Vocational Training or Trade Certification,Accountant,227,2597683,4,0,Customer 8506@gmail.com,+91 6365990884,
8507,Customer 8507,49,Female,Dehradun,Widower,Vocational Training or Trade Certification,Artist,82,3283365,1,0,Customer 8507@gmail.com,+91 9924473108,
8508,Customer 8508,65,Other,Jaipur,Unmarried,Masters Degree,Carpenter,191,2325020,1,0,Customer 8508@gmail.com,+91 8853733830,
8509,Customer 8509,63,Male,Visakhapatnam,Unmarried,High School Diploma,Farmer,36,4709480,2,1,Customer 8509@gmail.com,+91 8098334157,
8510,Customer 8510,60,Male,Pondicherry,Divorced,Doctorate Degree,Graphic Designer,220,1257854,3,0,Customer 8510@gmail.com,+91 1835360909,
8511,Customer 8511,45,Male,Nagpur,Unmarried,High School Diploma,Fitness Trainer,211,1482875,0,0,Customer 8511@gmail.com,+91 1540183099,
8512,Customer 8512,42,Other,Amritsar,Separated,Professional Degree,Architect,227,1405530,2,0,Customer 8512@gmail.com,+91 1976480004,
8513,Customer 8513,46,Other,Madurai,Divorced,Bachelors Degree,Fitness Trainer,45,4357135,1,0,Customer 8513@gmail.com,+91 4317288394,
8514,Customer 8514,33,Male,Lucknow,Unmarried,Doctorate Degree,Security Guard,57,2763712,2,1,Customer 8514@gmail.com,+91 0880824849,
8515,Customer 8515,43,Male,Delhi,Widower,Doctorate Degree,Financial Analyst,42,844141,4,1,Customer 8515@gmail.com,+91 7579811850,
8516,Customer 8516,27,Male,Shillong,Widower,Doctorate Degree,Consultant,234,1004874,0,1,Customer 8516@gmail.com,+91 6614023604,
8517,Customer 8517,29,Female,Noida,Unmarried,High School Diploma,Fashion Designer,70,4104685,1,1,Customer 8517@gmail.com,+91 5352976775,
8518,Customer 8518,47,Female,Gwalior,Married,Professional Degree,Lawyer,124,3189612,1,1,Customer 8518@gmail.com,+91 9046279875,
8519,Customer 8519,61,Female,Bhubaneswar,Unmarried,Vocational Training or Trade Certification,Insurance Agent,80,2489511,1,1,Customer 8519@gmail.com,+91 0079833825,
8520,Customer 8520,70,Female,Hyderabad,Divorced,Doctorate Degree,Farmer,149,3779791,3,0,Customer 8520@gmail.com,+91 0351791290,
8521,Customer 8521,41,Male,Nashik,Unmarried,High School Diploma,Carpenter,45,2446336,0,0,Customer 8521@gmail.com,+91 5629260597,
8522,Customer 8522,57,Male,Noida,Married,Masters Degree,Marketing Manager,221,3593772,0,1,Customer 8522@gmail.com,+91 4600549269,
8523,Customer 8523,42,Male,Mysore,Married,Masters Degree,Human Resources Manager,43,2454208,1,1,Customer 8523@gmail.com,+91 6397882742,
8524,Customer 8524,29,Male,Visakhapatnam,Divorced,Doctorate Degree,Plumber,110,835755,3,1,Customer 8524@gmail.com,+91 4654073242,
8525,Customer 8525,59,Male,Pune,Separated,Vocational Training or Trade Certification,Architect,236,4441264,1,1,Customer 8525@gmail.com,+91 9150618620,
8526,Customer 8526,51,Female,Thiruvananthapuram,Unmarried,High School Diploma,Photographer,143,1476817,0,1,Customer 8526@gmail.com,+91 5500638182,
8527,Customer 8527,41,Female,Mysore,Widower,Masters Degree,Financial Planner,128,714909,0,1,Customer 8527@gmail.com,+91 5381800736,
8528,Customer 8528,33,Other,Kanpur,Unmarried,Doctorate Degree,Consultant,2,3534646,4,1,Customer 8528@gmail.com,+91 1402125536,
8529,Customer 8529,42,Male,Vadodara,Unmarried,Doctorate Degree,Content Writer,26,3582582,4,1,Customer 8529@gmail.com,+91 5138831541,
8530,Customer 8530,27,Female,Jamshedpur,Unmarried,Professional Degree,Doctor,184,4606563,2,0,Customer 8530@gmail.com,+91 1318019626,
8531,Customer 8531,67,Other,Guwahati,Separated,Professional Degree,Doctor,57,4612853,0,0,Customer 8531@gmail.com,+91 2149774300,
8532,Customer 8532,46,Male,Mumbai,Separated,Doctorate Degree,Artist,48,514842,3,0,Customer 8532@gmail.com,+91 1727843475,
8533,Customer 8533,35,Other,Coimbatore,Unmarried,Bachelors Degree,Software Engineer,40,113491,3,1,Customer 8533@gmail.com,+91 5390419240,
8534,Customer 8534,41,Male,Jaipur,Widower,Bachelors Degree,Hair Stylist,26,3021683,1,0,Customer 8534@gmail.com,+91 7310876761,
8535,Customer 8535,46,Male,Chandigarh,Separated,Vocational Training or Trade Certification,Architect,181,2287017,4,1,Customer 8535@gmail.com,+91 4533875309,
8536,Customer 8536,31,Male,Thiruvananthapuram,Widower,Vocational Training or Trade Certification,Delivery Person,197,4096377,2,1,Customer 8536@gmail.com,+91 5162474909,
8537,Customer 8537,33,Female,Jodhpur,Widower,Bachelors Degree,Civil Engineer,203,196524,0,0,Customer 8537@gmail.com,+91 5624512895,
8538,Customer 8538,61,Female,Kochi,Separated,Doctorate Degree,Marketing Manager,205,4702547,3,1,Customer 8538@gmail.com,+91 0727620914,
8539,Customer 8539,32,Male,Bhilai,Separated,Doctorate Degree,Architect,28,919608,2,0,Customer 8539@gmail.com,+91 3226105688,
8540,Customer 8540,66,Male,Chandigarh,Separated,Bachelors Degree,Graphic Designer,228,3895808,2,0,Customer 8540@gmail.com,+91 7327130944,
8541,Customer 8541,65,Male,Lucknow,Separated,Professional Degree,Financial Planner,130,4275472,4,1,Customer 8541@gmail.com,+91 0411707633,
8542,Customer 8542,69,Other,Vadodara,Married,Masters Degree,Tour Guide,224,2597405,4,1,Customer 8542@gmail.com,+91 8637159440,
8543,Customer 8543,36,Other,Surat,Divorced,Bachelors Degree,Insurance Agent,157,1247952,0,1,Customer 8543@gmail.com,+91 6547276074,
8544,Customer 8544,26,Female,Mumbai,Divorced,Professional Degree,Tour Guide,170,945328,2,0,Customer 8544@gmail.com,+91 4519244475,
8545,Customer 8545,26,Male,Guwahati,Separated,Bachelors Degree,Farmer,225,1768930,4,0,Customer 8545@gmail.com,+91 9318289921,
8546,Customer 8546,36,Female,Nashik,Married,Professional Degree,Accountant,239,2418414,2,0,Customer 8546@gmail.com,+91 2735627851,
8547,Customer 8547,29,Female,Jaipur,Widower,Bachelors Degree,Content Writer,168,3369747,1,0,Customer 8547@gmail.com,+91 3838668781,
8548,Customer 8548,37,Female,Madurai,Married,Professional Degree,Data Analyst,19,6532,0,0,Customer 8548@gmail.com,+91 2285971711,
8549,Customer 8549,47,Other,Allahabad,Unmarried,Masters Degree,Delivery Person,22,995877,3,1,Customer 8549@gmail.com,+91 4338981367,
8550,Customer 8550,46,Other,Jabalpur,Separated,Professional Degree,Doctor,204,3312347,4,0,Customer 8550@gmail.com,+91 6984531272,
8551,Customer 8551,66,Other,Bhopal,Widower,Professional Degree,Lawyer,25,3122833,0,1,Customer 8551@gmail.com,+91 1779874789,
8552,Customer 8552,49,Female,Nashik,Divorced,Vocational Training or Trade Certification,Artist,194,3649280,2,1,Customer 8552@gmail.com,+91 4563475320,
8553,Customer 8553,41,Female,Delhi,Separated,Professional Degree,IT Consultant,19,3893061,0,0,Customer 8553@gmail.com,+91 1664576560,
8554,Customer 8554,28,Male,Amritsar,Widower,Vocational Training or Trade Certification,Content Writer,78,3341785,3,0,Customer 8554@gmail.com,+91 0321347911,
8555,Customer 8555,50,Male,Delhi,Separated,Doctorate Degree,Sales Executive,116,2460298,0,1,Customer 8555@gmail.com,+91 3751918980,
8556,Customer 8556,51,Female,Raipur,Separated,Professional Degree,Consultant,133,2466771,3,1,Customer 8556@gmail.com,+91 8007224491,
8557,Customer 8557,43,Other,Patna,Divorced,Doctorate Degree,Photographer,127,2967429,2,1,Customer 8557@gmail.com,+91 2173317730,
8558,Customer 8558,50,Male,Coconut Grove,Widower,Masters Degree,Chef,199,3678304,1,0,Customer 8558@gmail.com,+91 2880098972,
8559,Customer 8559,60,Other,Jodhpur,Married,Masters Degree,Driver,44,2271424,4,1,Customer 8559@gmail.com,+91 5917791913,
8560,Customer 8560,33,Female,Mysore,Unmarried,Doctorate Degree,Financial Planner,82,3184218,3,1,Customer 8560@gmail.com,+91 7384429611,
8561,Customer 8561,59,Other,Guwahati,Widower,Vocational Training or Trade Certification,Architect,23,3877614,3,0,Customer 8561@gmail.com,+91 8075675321,
8562,Customer 8562,41,Male,Hyderabad,Separated,Masters Degree,Social Media Manager,34,4737933,4,1,Customer 8562@gmail.com,+91 7527427327,
8563,Customer 8563,43,Male,Dehradun,Unmarried,Vocational Training or Trade Certification,Writer,30,2869302,4,0,Customer 8563@gmail.com,+91 1242451843,
8564,Customer 8564,58,Male,Kochi,Widower,Bachelors Degree,Accountant,199,872183,3,0,Customer 8564@gmail.com,+91 1001617355,
8565,Customer 8565,33,Other,Jabalpur,Married,Masters Degree,Content Writer,42,4034333,4,0,Customer 8565@gmail.com,+91 1473739844,
8566,Customer 8566,55,Male,Lucknow,Married,Masters Degree,Farmer,87,1622712,0,1,Customer 8566@gmail.com,+91 0764218934,
8567,Customer 8567,55,Male,Rajkot,Divorced,Doctorate Degree,Accountant,64,505528,3,0,Customer 8567@gmail.com,+91 1904539184,
8568,Customer 8568,49,Male,Gwalior,Separated,Doctorate Degree,Plumber,108,4154877,0,0,Customer 8568@gmail.com,+91 7886755954,
8569,Customer 8569,52,Male,Vadodara,Widower,Bachelors Degree,Insurance Agent,54,1368449,2,0,Customer 8569@gmail.com,+91 2315141217,
8570,Customer 8570,40,Male,Indore,Unmarried,Professional Degree,Sales Executive,87,548484,1,0,Customer 8570@gmail.com,+91 9958216929,
8571,Customer 8571,30,Male,Pune,Widower,High School Diploma,Event Planner,173,3643643,2,1,Customer 8571@gmail.com,+91 5116956740,
8572,Customer 8572,47,Male,Rajkot,Divorced,High School Diploma,Banker,176,1671190,3,0,Customer 8572@gmail.com,+91 1751893359,
8573,Customer 8573,61,Male,Pondicherry,Widower,High School Diploma,Financial Analyst,200,2568400,0,1,Customer 8573@gmail.com,+91 0104440329,
8574,Customer 8574,53,Male,Visakhapatnam,Separated,High School Diploma,Social Media Manager,203,622214,1,1,Customer 8574@gmail.com,+91 2623324081,
8575,Customer 8575,70,Female,Guwahati,Married,Vocational Training or Trade Certification,Sales Executive,49,3688703,3,1,Customer 8575@gmail.com,+91 3440031162,
8576,Customer 8576,69,Male,Bareilly,Widower,Doctorate Degree,Event Planner,140,931170,4,1,Customer 8576@gmail.com,+91 0646631969,
8577,Customer 8577,61,Other,Jamshedpur,Married,Professional Degree,Software Engineer,231,2633509,1,1,Customer 8577@gmail.com,+91 4226427821,
8578,Customer 8578,58,Male,Jamshedpur,Widower,High School Diploma,Delivery Person,109,3576564,4,0,Customer 8578@gmail.com,+91 5603893616,
8579,Customer 8579,47,Female,Ludhiana,Separated,Vocational Training or Trade Certification,Project Manager,57,1402318,0,0,Customer 8579@gmail.com,+91 9739545683,
